review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R0206,788,53,4,정장 수트 사용해보니 부드러움하네요. 편안함해서 만족스럽습니다.,2025-10-28,Positive
R0207,409,20,2,기대했는데 아쉽네요. 배송 늦음하고 품질 아쉬움합니다. 2점이 적당한 것 같아요.,2025-07-12,Negative
R0208,123,55,5,데님 청바지 후기 남깁니다. 편안함해서 기대 이상이었어요. 보온성 좋음하기까지!,2025-08-11,Positive
R0209,746,52,3,메모리카드 256GB 보통 수준이네요. 품질 불량하지만 쉽게 고장남해서 그럭저럭이에요.,2025-10-04,Neutral
R0210,622,8,2,음... 불편함하고 추천 안함해서 다시 사고 싶지 않아요.,2024-11-03,Negative
R0211,584,97,3,드론 미니 그냥 그래요. 충전 안됨한 편이지만 배터리 빨리 닳음한 부분도 있어서 보통입니다.,2025-05-11,Neutral
R0212,552,89,4,모니터 암 정말 만족합니다! 화질 선명하고 명암비 좋음해서 추천드려요.,2025-02-07,Positive
R0213,957,84,3,물병 스테인리스 사용 후기입니다. 추천 안함한 점은 좋지만 품질 아쉬움한 게 아쉬워요.,2025-10-12,Neutral
R0214,482,48,2,모니터 27인치 실망이에요. 너무 어둠하고 시야각 좁음해서 별로예요.,2025-10-16,Negative
R0215,799,29,5,등산복 정말 만족합니다! 만족스러움하고 실용적해서 추천드려요.,2025-04-29,Positive
R0216,639,43,3,스마트 도어벨 보통 수준이네요. 브랜드 의심하지만 기대 이하해서 그럭저럭이에요.,2025-10-08,Neutral
R0217,863,73,3,캐주얼 백팩 보통 수준이네요. 불편함하지만 실망스러움해서 그럭저럭이에요.,2025-05-15,Neutral
R0218,863,54,4,로봇청소기 정말 만족합니다! 밤에도 사용 가능하고 무음 모드 좋음해서 추천드려요.,2025-05-11,Positive
R0219,177,80,3,포터블 SSD 사용 후기입니다. 포장 엉성한 점은 좋지만 쉽게 망가짐한 게 아쉬워요.,2025-08-06,Neutral
R0220,845,84,4,이 제품 구매하길 잘했네요. 가성비 좋음하고 추천함합니다. 4점 드립니다!,2025-09-10,Positive
R0221,577,51,5,스피커 포터블 후기 남깁니다. 고음 선명해서 기대 이상이었어요. 무선 연결 안정하기까지!,2025-08-25,Positive
R0222,890,16,1,음... 실망스러움하고 추천 안함해서 다시 사고 싶지 않아요.,2025-01-26,Negative
R0223,792,5,4,향수 프랑스 사용해보니 마감 깔끔하네요. 재질 좋음해서 만족스럽습니다.,2024-12-28,Positive
R0224,356,32,5,홈시어터 후기 남깁니다. 음질 최고해서 기대 이상이었어요. 고음 선명하기까지!,2025-08-08,Positive
R0225,643,100,2,OLED TV 55인치 쓰면서 품질 아쉬움한 게 가장 아쉬워요. 쉽게 망가짐하기까지 해서 실망.,2025-03-07,Negative
R0226,5,38,1,기대했는데 아쉽네요. 배송 늦음하고 브랜드 의심합니다. 1점이 적당한 것 같아요.,2024-11-17,Negative
R0227,783,47,4,반지 다이아몬드 정말 만족합니다! 수납 공간 넉넉하고 실용적해서 추천드려요.,2025-09-13,Positive
R0228,526,45,3,프리미엄 무선 이어폰 보통 수준이네요. 왜곡 심함하지만 볼륨 작음해서 그럭저럭이에요.,2025-08-05,Neutral
R0229,214,59,2,귀걸이 실버 후기입니다. 재질 안좋음해서 불만족이에요. 쉽게 망가짐하기까지 하네요.,2025-07-24,Negative
R0230,429,79,4,트레이닝복 정말 만족합니다! 품질 우수하고 실용적해서 추천드려요.,2025-07-13,Positive
R0231,284,88,4,메인보드 B550 사용해보니 가성비 좋음하네요. 내구성 좋음해서 만족스럽습니다.,2025-05-22,Positive
R0232,44,14,1,기대했는데 아쉽네요. 배송 늦음하고 실망스러움합니다. 1점이 적당한 것 같아요.,2025-10-02,Negative
R0233,700,44,3,보조배터리 사용 후기입니다. 배송 늦음한 점은 좋지만 쉽게 망가짐한 게 아쉬워요.,2025-03-27,Neutral
R0234,983,45,4,프리미엄 무선 이어폰 정말 만족합니다! 음향 효과 우수하고 볼륨 충분해서 추천드려요.,2024-12-25,Positive
R0235,273,11,2,GPU RTX 4070 쓰면서 브랜드 의심한 게 가장 아쉬워요. 실망스러움하기까지 해서 실망.,2025-09-11,Negative
R0236,706,13,4,블루투스 스피커 후기 남깁니다. 음질 최고해서 기대 이상이었어요. 무선 연결 안정하기까지!,2025-05-11,Positive
R0237,805,22,3,장갑 가죽 사용 후기입니다. 사이즈 안맞음한 점은 좋지만 거칠음한 게 아쉬워요.,2025-07-31,Neutral
R0238,901,37,2,파우치 가죽 후기입니다. 비싼 가격해서 불만족이에요. 불편함하기까지 하네요.,2025-07-18,Negative
R0239,626,54,5,로봇청소기 후기 남깁니다. 진동 없음해서 기대 이상이었어요. 조용한 작동하기까지!,2025-09-26,Positive
R0240,212,92,4,비데 정말 만족합니다! 빠른 배송하고 실용적해서 추천드려요.,2024-12-16,Positive
R0241,39,83,4,외장 하드디스크 정말 만족합니다! 실용적하고 내구성 좋음해서 추천드려요.,2025-09-13,Positive
R0242,203,24,1,기대했는데 아쉽네요. 저렴해 보임하고 수납 부족합니다. 1점이 적당한 것 같아요.,2025-10-13,Negative
R0243,334,25,5,이 제품 구매하길 잘했네요. 타이머 기능 좋음하고 기능 다양합니다. 5점 드립니다!,2025-07-30,Positive
R0244,470,22,3,장갑 가죽 그냥 그래요. 보온성 부족한 편이지만 신축성 부족한 부분도 있어서 보통입니다.,2025-10-14,Neutral
R0245,721,70,4,모자 베레 후기 남깁니다. 착용감 좋음해서 기대 이상이었어요. 부드러움하기까지!,2024-11-16,Positive
R0246,362,48,3,모니터 27인치 그냥 그래요. 색감 이상한 편이지만 화질 흐림한 부분도 있어서 보통입니다.,2025-01-27,Neutral
R0247,513,65,5,이 제품 구매하길 잘했네요. 편안함하고 통기성 좋음합니다. 5점 드립니다!,2025-03-09,Positive
R0248,282,40,5,와! 포장 깔끔하고 브랜드 신뢰해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-06-06,Positive
R0249,7,89,3,평범한 제품인 것 같아요. 명암비 별로하고 화질 흐림한 정도입니다.,2025-10-07,Neutral
R0250,951,39,3,전기히터 그냥 그래요. 기대 이하한 편이지만 불편함한 부분도 있어서 보통입니다.,2025-09-21,Neutral
R0251,112,65,4,속옷 세트 정말 만족합니다! 착용감 좋음하고 신축성 좋음해서 추천드려요.,2025-04-29,Positive
R0252,185,10,4,건조기 사용해보니 무음 모드 좋음하네요. 밤에도 사용 가능해서 만족스럽습니다.,2024-12-11,Positive
R0253,480,76,2,음... 소리 끊김하고 볼륨 작음해서 다시 사고 싶지 않아요.,2025-10-01,Negative
R0254,68,33,4,액션캠 4K 사용해보니 브랜드 신뢰하네요. 품질 우수해서 만족스럽습니다.,2025-02-17,Positive
R0255,221,71,4,토스터기 사용해보니 온도 조절 정확하네요. 에너지 효율해서 만족스럽습니다.,2025-03-28,Positive
R0256,741,1,1,넥타이 실크 실망이에요. 추천 안함하고 배송 늦음해서 별로예요.,2025-08-07,Negative
R0257,37,27,4,다리미 정말 만족합니다! 디자인 예쁨하고 가성비 좋음해서 추천드려요.,2025-08-17,Positive
R0258,726,43,2,스마트 도어벨 실망이에요. 불편함하고 쉽게 망가짐해서 별로예요.,2025-04-02,Negative
R0259,220,57,1,음... 명암비 별로하고 색감 이상해서 다시 사고 싶지 않아요.,2025-09-23,Negative
R0260,288,77,3,나쁘지도 좋지도 않은 제품이에요. 불편함하지만 품질 아쉬움해서 3점 정도?,2025-01-30,Neutral
R0261,673,55,4,데님 청바지 정말 만족합니다! 통기성 좋음하고 편안함해서 추천드려요.,2025-01-28,Positive
R0262,432,37,4,파우치 가죽 사용해보니 실용적하네요. 브랜드 신뢰해서 만족스럽습니다.,2024-12-04,Positive
R0263,464,71,2,토스터기 후기입니다. 온도 조절 부정확해서 불만족이에요. 기능 부족하기까지 하네요.,2024-12-17,Negative
R0264,774,36,1,공기청정기 후기입니다. 쉽게 망가짐해서 불만족이에요. 브랜드 의심하기까지 하네요.,2025-04-28,Negative
R0265,822,39,1,전기히터 후기입니다. 실망스러움해서 불만족이에요. 기대 이하하기까지 하네요.,2025-09-10,Negative
R0266,59,88,4,와! 속도 빠름하고 성능 우수해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-06-15,Positive
R0267,869,8,2,온수매트 쓰면서 쉽게 망가짐한 게 가장 아쉬워요. 추천 안함하기까지 해서 실망.,2025-01-14,Negative
R0268,140,35,3,정수기 사용 후기입니다. 쉽게 망가짐한 점은 좋지만 배송 늦음한 게 아쉬워요.,2025-06-04,Neutral
R0269,635,65,4,이 제품 구매하길 잘했네요. 착용감 좋음하고 사이즈 딱맞음합니다. 4점 드립니다!,2025-02-18,Positive
R0270,280,69,5,이 제품 구매하길 잘했네요. 추천함하고 빠른 배송합니다. 5점 드립니다!,2025-10-10,Positive
R0271,238,67,5,와! 브랜드 신뢰하고 내구성 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-04-29,Positive
R0272,926,72,5,RAM 32GB 정말 만족합니다! 브랜드 신뢰하고 실용적해서 추천드려요.,2025-01-25,Positive
R0273,782,84,4,물병 스테인리스 사용해보니 추천함하네요. 품질 우수해서 만족스럽습니다.,2025-02-05,Positive
R0274,865,88,5,메인보드 B550 정말 만족합니다! 안정적임하고 설치 간편해서 추천드려요.,2024-11-06,Positive
R0275,699,70,1,모자 베레 쓰면서 보온성 부족한 게 가장 아쉬워요. 방수 안됨하기까지 해서 실망.,2025-02-13,Negative
R0276,90,17,3,에어컨 벽걸이 보통 수준이네요. 소음 심함하지만 너무 시끄러움해서 그럭저럭이에요.,2025-07-31,Neutral
R0277,214,97,2,드론 미니 후기입니다. 배터리 수명 짧음해서 불만족이에요. 충전 느림하기까지 하네요.,2025-05-16,Negative
R0278,146,97,1,드론 미니 후기입니다. 전력 효율 나쁨해서 불만족이에요. 충전 안됨하기까지 하네요.,2025-01-04,Negative
R0279,156,45,5,프리미엄 무선 이어폰 후기 남깁니다. 소리 깔끔해서 기대 이상이었어요. 고음 선명하기까지!,2025-07-12,Positive
R0280,392,12,4,인덕션 레인지 사용해보니 온도 조절 정확하네요. 사용 편리해서 만족스럽습니다.,2025-10-13,Positive
R0281,932,16,1,음... 불편함하고 품질 아쉬움해서 다시 사고 싶지 않아요.,2025-01-17,Negative
R0282,494,28,1,음... 쉽게 망가짐하고 품질 아쉬움해서 다시 사고 싶지 않아요.,2025-04-29,Negative
R0283,757,18,4,이 제품 구매하길 잘했네요. 만족스러움하고 브랜드 신뢰합니다. 4점 드립니다!,2024-11-29,Positive
R0284,560,50,3,나쁘지도 좋지도 않은 제품이에요. 추천 안함하지만 배송 늦음해서 3점 정도?,2024-11-18,Neutral
R0285,769,90,4,와! 수납 공간 넉넉하고 고급스러움해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-06-17,Positive
R0286,119,49,1,벨트 가죽 후기입니다. 디자인 별로해서 불만족이에요. 수납 부족하기까지 하네요.,2024-12-19,Negative
R0287,613,4,5,음성인식 스피커 사용해보니 볼륨 충분하네요. 음향 효과 우수해서 만족스럽습니다.,2025-08-15,Positive
R0288,419,95,4,니트 스웨터 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 내구성 좋음하기까지!,2025-08-24,Positive
R0289,444,44,1,음... 불편함하고 추천 안함해서 다시 사고 싶지 않아요.,2025-02-19,Negative
R0290,704,96,3,삼각대 프로 사용 후기입니다. 불편함한 점은 좋지만 포장 엉성한 게 아쉬워요.,2025-04-22,Neutral
R0291,688,37,5,파우치 가죽 사용해보니 브랜드 신뢰하네요. 가성비 좋음해서 만족스럽습니다.,2025-01-07,Positive
R0292,118,56,5,어댑터 멀티 정말 만족합니다! 쿨링 좋음하고 팬 소음 적음해서 추천드려요.,2025-07-18,Positive
R0293,785,19,2,기대했는데 아쉽네요. 실망스러움하고 품질 아쉬움합니다. 2점이 적당한 것 같아요.,2025-01-16,Negative
R0294,356,44,5,이 제품 구매하길 잘했네요. 내구성 좋음하고 디자인 예쁨합니다. 5점 드립니다!,2025-05-28,Positive
R0295,850,33,5,와! 디자인 예쁨하고 브랜드 신뢰해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-06-30,Positive
R0296,133,41,4,와! 내구성 좋음하고 품질 우수해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-11-08,Positive
R0297,824,85,4,가죽 재킷 사용해보니 착용감 좋음하네요. 편안함해서 만족스럽습니다.,2025-08-27,Positive
R0298,622,79,1,트레이닝복 실망이에요. 품질 아쉬움하고 불편함해서 별로예요.,2025-08-17,Negative
R0299,521,16,4,의자 게이밍 후기 남깁니다. 가성비 좋음해서 기대 이상이었어요. 품질 우수하기까지!,2025-01-28,Positive
R0300,166,59,2,귀걸이 실버 후기입니다. 디자인 별로해서 불만족이에요. 수납 부족하기까지 하네요.,2024-12-10,Negative
R0301,646,85,4,와! 방수 기능 우수하고 통기성 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-01,Positive
R0302,918,34,4,김치냉장고 사용해보니 소음 적음하네요. 진동 없음해서 만족스럽습니다.,2025-01-09,Positive
R0303,415,68,4,무선 충전 패드 사용해보니 무선충전 편리하네요. 배터리 수명 긴해서 만족스럽습니다.,2025-03-12,Positive
R0304,170,5,4,향수 프랑스 사용해보니 수납 공간 넉넉하네요. 고급스러움해서 만족스럽습니다.,2025-08-26,Positive
R0305,340,70,1,음... 거칠음하고 방수 안됨해서 다시 사고 싶지 않아요.,2025-01-03,Negative
R0306,354,100,4,OLED TV 55인치 사용해보니 가성비 좋음하네요. 만족스러움해서 만족스럽습니다.,2025-07-13,Positive
R0307,326,52,5,메모리카드 256GB 정말 만족합니다! 성능 우수하고 내구성 좋음해서 추천드려요.,2025-01-26,Positive
R0308,770,7,2,파워 서플라이 쓰면서 팬 소음 심함한 게 가장 아쉬워요. 발열 심함하기까지 해서 실망.,2025-07-12,Negative
R0309,395,60,4,이 제품 구매하길 잘했네요. 디자인 예쁨하고 브랜드 신뢰합니다. 4점 드립니다!,2025-09-01,Positive
R0310,286,60,4,와! 포장 깔끔하고 실용적해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-05-05,Positive
R0311,884,73,4,이 제품 구매하길 잘했네요. 실용적하고 포장 깔끔합니다. 4점 드립니다!,2025-07-01,Positive
R0312,426,21,3,이어폰 유선 보통 수준이네요. 음향 효과 별로하지만 잡음 많음해서 그럭저럭이에요.,2025-10-19,Neutral
R0313,480,96,4,삼각대 프로 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 품질 우수하기까지!,2025-06-29,Positive
R0314,331,86,1,요가복 쓰면서 기대 이하한 게 가장 아쉬워요. 추천 안함하기까지 해서 실망.,2025-08-02,Negative
R0315,77,58,2,키보드 기계식 실망이에요. 추천 안함하고 실망스러움해서 별로예요.,2025-10-26,Negative
R0316,316,6,4,오디오 인터페이스 정말 만족합니다! 내구성 좋음하고 실용적해서 추천드려요.,2025-07-21,Positive
R0317,990,53,3,나쁘지도 좋지도 않은 제품이에요. 착용감 불편하지만 거칠음해서 3점 정도?,2025-10-15,Neutral
R0318,550,80,3,포터블 SSD 사용 후기입니다. 배송 늦음한 점은 좋지만 포장 엉성한 게 아쉬워요.,2024-12-21,Neutral
R0319,36,67,4,가습기 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 추천함하기까지!,2025-07-29,Positive
R0320,372,5,2,향수 프랑스 후기입니다. 수납 부족해서 불만족이에요. 불편함하기까지 하네요.,2025-10-11,Negative
R0321,582,4,3,나쁘지도 좋지도 않은 제품이에요. 음향 효과 별로하지만 소리 끊김해서 3점 정도?,2025-05-27,Neutral
